日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
20180517,67000,67000310,三合里,住宅,50,0,7,2,9,0,0,0,0,0,0,0,23.010739,120.2390123
20180531,67000,67000310,三合里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.010739,120.2390123
20180607,67000,67000310,三合里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,23.010739,120.2390123
20180612,67000,67000370,三合里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,22.9999315,120.1960915
20180615,67000,67000370,三合里,住宅,51,0,7,13,20,0,0,0,0,0,0,0,22.9999315,120.1960915
20180614,67000,67000310,三合里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,23.010739,120.2390123
20180621,67000,67000310,三合里,住宅,50,2,3,20,23,0,2,2,4,1,9,3,23.010739,120.2390123
20180712,67000,67000310,三合里,住宅,50,1,2,9,11,0,2,2,4,1,18,5,23.010739,120.2390123
20180802,67000,67000310,三合里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.010739,120.2390123
20180807,67000,67000370,三合里,地區,50,2,9,17,26,0,2,2,4,1,8,3,22.9999315,120.1960915
20180809,67000,67000310,三合里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,23.010739,120.2390123
20180816,67000,67000370,三合里,住宅,53,0,5,19,24,0,0,0,0,0,0,0,22.9999315,120.1960915
20180816,67000,67000310,三合里,住宅,76,3,2,31,33,0,3,3,4,1,9,3,23.010739,120.2390123
20180830,67000,67000310,三合里,住宅,50,1,8,21,29,0,1,1,2,1,3,2,23.010739,120.2390123
20180906,67000,67000310,三合里,住宅,50,2,5,14,19,0,2,2,4,1,11,4,23.010739,120.2390123
20180928,67000,67000370,三合里,住宅,50,0,6,11,17,0,0,0,0,0,0,0,22.9999315,120.1960915
20180927,67000,67000310,三合里,住宅,50,2,0,6,6,0,2,2,4,1,33,8,23.010739,120.2390123
20181002,67000,67000370,三合里,住宅,50,1,1,14,15,0,1,1,2,1,7,3,22.9999315,120.1960915
20181018,67000,67000310,三合里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.010739,120.2390123
20181022,67000,67000310,三合里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,23.010739,120.2390123
20181030,67000,67000370,三合里,住宅,75,2,6,12,18,0,3,3,4,1,17,5,120.1960915,22.9999315
20181031,67000,67000310,三合里,住宅,50,2,7,20,27,0,2,2,4,1,7,3,120.2390123,23.010739
20181109,67000,67000370,三合里,住宅,50,0,16,14,30,0,0,0,0,0,0,0,120.1960915,22.9999315
20181109,67000,67000310,三合里,住宅,50,0,5,3,8,0,0,0,0,0,0,0,120.2390123,23.010739
20181112,67000,67000310,三合里,住宅,75,0,3,8,11,0,0,0,0,0,0,0,120.2390123,23.010739
20181121,67000,67000370,三合里,住宅,50,1,5,7,12,0,1,1,2,1,8,3,120.1960915,22.9999315
20181127,67000,67000310,三合里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2390123,23.010739
20181207,67000,67000370,三合里,住宅,50,0,5,1,6,0,0,0,0,0,0,0,120.1960915,22.9999315
20181222,67000,67000370,三合里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.1960915,22.9999315
20181217,67000,67000310,三合里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2390123,23.010739
20181224,67000,67000370,三合里,住宅,76,1,3,17,20,0,1,1,1,1,5,2,120.1960915,22.9999315
20181225,67000,67000310,三合里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2390123,23.010739
20180507,67000,67000160,三吉里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.2010757,120.1286164
20180705,67000,67000160,三吉里,住宅,50,0,0,29,29,0,0,0,0,0,0,0,23.2010757,120.1286164
20181224,67000,67000160,三吉里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.1286164,23.2010757
20180423,67000,67000120,三協里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.1799151,120.2036668
20180423,67000,67000120,三協里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.1799151,120.2036668
20180921,67000,67000120,三協里,住宅,53,0,0,0,0,0,0,0,0,0,0,0,23.1799151,120.2036668
20180801,67000,67000230,三和里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0932944,120.4674459
20181022,67000,67000230,三和里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0932944,120.4674459
20180731,67000,67000150,三股里,住宅,55,0,0,27,27,0,0,0,0,0,0,0,23.1201853,120.0723009
20180310,67000,67000200,三舍里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,23.0976924,120.2945362
20180403,67000,67000200,三舍里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.0976924,120.2945362
20180403,67000,67000200,三舍里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.0976924,120.2945362
20181011,67000,67000200,三舍里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.0976924,120.2945362
20180124,67000,67000230,三埔里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0970529,120.4876036
20181121,67000,67000230,三埔里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.4876036,23.0970529
20180117,67000,67000060,三榮里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.3248931,120.3867834
20180213,67000,67000060,三榮里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.3248931,120.3867834
20180319,67000,67000060,三榮里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,23.3248931,120.3867834
20180801,67000,67000060,三榮里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,23.3248931,120.3867834
20181217,67000,67000060,三榮里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.3867834,23.3248931
20180227,67000,67000340,三德里,住宅,50,0,8,1,9,0,0,0,0,0,0,0,23.000133,120.2047489
20180327,67000,67000340,三德里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,23.000133,120.2047489
20180330,67000,67000340,三德里,市場,50,0,0,5,5,0,0,0,0,0,0,0,23.000133,120.2047489
20180420,67000,67000340,三德里,住宅,50,0,5,2,7,0,0,0,0,0,0,0,23.000133,120.2047489
20180508,67000,67000340,三德里,住宅,50,0,8,10,18,0,0,0,0,0,0,0,23.000133,120.2047489
20180523,67000,67000340,三德里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,23.000133,120.2047489
20180719,67000,67000340,三德里,住宅,75,0,5,7,12,0,0,0,0,0,0,0,23.000133,120.2047489
20180808,67000,67000340,三德里,住宅,50,1,1,20,21,0,1,1,2,1,5,2,23.000133,120.2047489
20180822,67000,67000340,三德里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,23.000133,120.2047489
20180907,67000,67000340,三德里,住宅,50,2,0,15,15,0,6,6,12,3,40,8,23.000133,120.2047489
20180914,67000,67000340,三德里,住宅,75,1,12,15,27,3,0,3,4,1,11,4,23.000133,120.2047489
20181004,67000,67000340,三德里,住宅,50,0,9,17,26,0,0,0,0,0,0,0,23.000133,120.2047489
20181008,67000,67000340,三德里,住宅,50,1,5,11,16,0,1,1,2,1,6,3,23.000133,120.2047489
20181024,67000,67000340,三德里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,23.000133,120.2047489
20181108,67000,67000340,三德里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2047489,23.000133
20181119,67000,67000340,三德里,住宅,50,0,3,2,5,0,0,0,0,0,0,0,120.2047489,23.000133
20181206,67000,67000340,三德里,住宅,50,0,5,2,7,0,0,0,0,0,0,0,120.2047489,23.000133
20181219,67000,67000340,三德里,住宅,51,0,7,3,10,0,0,0,0,0,0,0,120.2047489,23.000133
20181227,67000,67000340,三德里,住宅,75,0,5,5,10,0,0,0,0,0,0,0,120.2047489,23.000133
20180518,67000,67000130,三慶里,住宅,53,0,0,10,10,0,0,0,0,0,0,0,23.2868776,120.1993381
20180525,67000,67000130,三慶里,住宅,54,0,0,8,8,0,0,0,0,0,0,0,23.2868776,120.1993381
20181123,67000,67000130,三慶里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1993381,23.2868776
20181123,67000,67000130,三慶里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1993381,23.2868776
20181206,67000,67000130,三慶里,其他,50,0,3,13,16,0,0,0,0,0,0,0,120.1993381,23.2868776
20180103,67000,67000270,上崙里,住宅,51,2,10,13,23,0,2,2,4,1,9,3,22.9385802,120.2599266
20180116,67000,67000270,上崙里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,22.9385802,120.2599266
20180123,67000,67000270,上崙里,住宅,51,0,6,9,15,0,0,0,0,0,0,0,22.9385802,120.2599266
20180131,67000,67000270,上崙里,住宅,50,2,0,8,8,0,2,2,4,1,25,6,22.9385802,120.2599266
20180227,67000,67000270,上崙里,住宅,51,1,1,9,10,0,1,1,2,1,10,4,22.9385802,120.2599266
20180309,67000,67000270,上崙里,住宅,50,3,1,13,14,0,3,3,6,2,21,6,22.9385802,120.2599266
20180316,67000,67000270,上崙里,住宅,50,8,1,24,25,0,12,12,24,4,48,9,22.9385802,120.2599266
20180323,67000,67000270,上崙里,住宅,75,4,4,16,20,0,5,5,7,2,25,6,22.9385802,120.2599266
20180402,67000,67000270,上崙里,住宅,50,2,1,14,15,0,2,2,4,1,13,4,22.9385802,120.2599266
20180418,67000,67000270,上崙里,住宅,50,1,2,15,17,0,1,1,2,1,6,3,22.9385802,120.2599266
20180425,67000,67000270,上崙里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,22.9385802,120.2599266
20180517,67000,67000270,上崙里,住宅,50,8,4,18,22,2,11,13,26,4,59,9,22.9385802,120.2599266
20180521,67000,67000270,上崙里,住宅,50,5,1,23,24,0,7,7,14,3,29,7,22.9385802,120.2599266
20180601,67000,67000270,上崙里,住宅,50,1,2,8,10,1,0,1,2,1,10,4,22.9385802,120.2599266
20180608,67000,67000270,上崙里,住宅,50,3,2,9,11,1,2,3,6,2,27,6,22.9385802,120.2599266
20180613,67000,67000270,上崙里,住宅,50,1,0,24,24,0,2,2,4,1,8,3,22.9385802,120.2599266
20180719,67000,67000270,上崙里,住宅,75,9,1,24,25,0,19,19,25,4,76,9,22.9385802,120.2599266
20180802,67000,67000270,上崙里,住宅,75,6,3,43,46,0,6,6,8,2,13,4,22.9385802,120.2599266
20180806,67000,67000270,上崙里,住宅,50,2,3,14,17,0,3,3,6,2,18,5,22.9385802,120.2599266
20180817,67000,67000270,上崙里,住宅,51,4,0,25,25,0,6,6,12,3,24,6,22.9385802,120.2599266
20180820,67000,67000270,上崙里,住宅,50,5,0,15,15,0,7,7,14,3,47,9,22.9385802,120.2599266
20180827,67000,67000270,上崙里,住宅,50,2,0,21,21,0,2,2,4,1,10,4,22.9385802,120.2599266
20180904,67000,67000270,上崙里,住宅,50,2,0,31,31,0,4,4,8,2,13,4,22.9385802,120.2599266
20180912,67000,67000270,上崙里,地區,50,0,2,4,6,0,0,0,0,0,0,0,22.9385802,120.2599266
20180921,67000,67000270,上崙里,住宅,50,4,0,16,16,0,4,4,8,2,25,6,22.9385802,120.2599266
20180927,67000,67000270,上崙里,住宅,50,4,0,16,16,0,4,4,8,2,25,6,22.9385802,120.2599266
20181005,67000,67000270,上崙里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,22.9385802,120.2599266
20181009,67000,67000270,上崙里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.9385802,120.2599266
20181019,67000,67000270,上崙里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,22.9385802,120.2599266
20181026,67000,67000270,上崙里,住宅,50,3,0,16,16,0,4,4,8,2,25,6,22.9385802,120.2599266
20181101,67000,67000270,上崙里,住宅,75,0,5,2,7,0,0,0,0,0,0,0,120.2599266,22.9385802
20181107,67000,67000270,上崙里,住宅,50,1,0,7,7,0,1,1,2,1,14,4,120.2599266,22.9385802
20181112,67000,67000270,上崙里,住宅,50,0,3,16,19,0,0,0,0,0,0,0,120.2599266,22.9385802
20181120,67000,67000270,上崙里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.2599266,22.9385802
20181130,67000,67000270,上崙里,住宅,50,1,0,18,18,0,1,1,2,1,6,3,120.2599266,22.9385802
20181205,67000,67000270,上崙里,住宅,75,0,1,10,11,0,0,0,0,0,0,0,120.2599266,22.9385802
20181209,67000,67000270,上崙里,住宅,53,0,0,10,10,0,0,0,0,0,0,0,109.8379838,40.66694849
20181221,67000,67000270,上崙里,住宅,51,1,0,13,13,0,1,1,2,1,8,3,120.2599266,22.9385802
20181221,67000,67000270,上崙里,住宅,51,1,0,10,10,0,1,1,2,1,10,4,120.2599266,22.9385802
20181228,67000,67000270,上崙里,住宅,52,1,0,9,9,0,1,1,2,1,11,4,120.2599266,22.9385802
20180222,67000,67000020,下中里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.3179826,120.2426185
20180116,67000,67000290,下湖里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,22.9801489,120.3176041
20180118,67000,67000270,土庫里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,22.9856821,120.2656955
20180119,67000,67000270,土庫里,住宅,50,6,2,36,38,0,6,6,12,3,16,5,22.9856821,120.2656955
20180126,67000,67000270,土庫里,住宅,51,2,0,21,21,0,2,2,4,1,10,4,22.9856821,120.2656955
20180202,67000,67000270,土庫里,住宅,50,1,1,14,15,0,1,1,2,1,7,3,22.9856821,120.2656955
20180221,67000,67000270,土庫里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,22.9856821,120.2656955
20180301,67000,67000270,土庫里,住宅,50,3,2,12,14,0,3,3,6,2,21,6,22.9856821,120.2656955
20180302,67000,67000270,土庫里,地區,60,0,0,5,5,0,0,0,0,0,0,0,22.9856821,120.2656955
20180307,67000,67000270,土庫里,住宅,50,1,2,16,18,0,1,1,2,1,6,3,22.9856821,120.2656955
20180330,67000,67000270,土庫里,住宅,50,2,2,11,13,0,2,2,4,1,15,5,22.9856821,120.2656955
20180420,67000,67000270,土庫里,住宅,50,3,0,14,14,0,3,3,6,2,21,6,22.9856821,120.2656955
20180427,67000,67000270,土庫里,住宅,50,1,0,10,10,0,2,2,4,1,20,5,22.9856821,120.2656955
20180511,67000,67000270,土庫里,住宅,50,1,3,10,13,1,0,1,2,1,8,3,22.9856821,120.2656955
20180514,67000,67000270,土庫里,住宅,52,0,2,3,5,0,0,0,0,0,0,0,22.9856821,120.2656955
20180516,67000,67000270,土庫里,住宅,50,3,2,9,11,0,4,4,8,2,36,8,22.9856821,120.2656955
20180528,67000,67000270,土庫里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,22.9856821,120.2656955
20180606,67000,67000270,土庫里,住宅,50,1,0,14,14,0,1,1,2,1,7,3,22.9856821,120.2656955
20180614,67000,67000270,土庫里,住宅,11,0,0,0,0,0,0,0,0,0,0,0,22.9856821,120.2656955
20180612,67000,67000010,土庫里,住宅,50,0,2,0,2,0,0,0,0,0,0,0,23.3202733,120.3392266
20180620,67000,67000270,土庫里,住宅,50,0,2,27,29,0,0,0,0,0,0,0,22.9856821,120.2656955
20180704,67000,67000270,土庫里,住宅,50,8,0,31,31,0,9,9,18,3,29,7,22.9856821,120.2656955
20180710,67000,67000270,土庫里,住宅,50,11,0,33,33,0,17,17,34,4,52,9,22.9856821,120.2656955
20180717,67000,67000270,土庫里,住宅,50,1,0,27,27,0,4,4,8,2,15,5,22.9856821,120.2656955
20180801,67000,67000270,土庫里,住宅,50,2,4,27,31,1,1,2,4,1,6,3,22.9856821,120.2656955
20180803,67000,67000270,土庫里,住宅,50,2,2,11,13,0,4,4,8,2,31,7,22.9856821,120.2656955
20180808,67000,67000270,土庫里,住宅,50,2,2,19,21,0,2,2,4,1,10,4,22.9856821,120.2656955
20180813,67000,67000270,土庫里,住宅,50,4,0,34,34,0,4,4,8,2,12,4,22.9856821,120.2656955
20180822,67000,67000270,土庫里,住宅,50,2,1,21,22,0,4,4,8,2,18,5,22.9856821,120.2656955
20180828,67000,67000270,土庫里,住宅,54,0,2,20,22,0,0,0,0,0,0,0,22.9856821,120.2656955
20180907,67000,67000270,土庫里,住宅,50,1,0,7,7,0,1,1,2,1,14,4,22.9856821,120.2656955
20180911,67000,67000270,土庫里,住宅,50,4,0,16,16,0,4,4,8,2,25,6,22.9856821,120.2656955
20180926,67000,67000270,土庫里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,22.9856821,120.2656955
20181003,67000,67000270,土庫里,住宅,50,2,0,6,6,0,2,2,4,1,33,8,22.9856821,120.2656955
20181001,67000,67000010,土庫里,住宅,60,0,0,18,18,0,0,0,0,0,0,0,23.3202733,120.3392266
20181016,67000,67000270,土庫里,住宅,50,2,0,12,12,0,4,4,8,2,33,8,22.9856821,120.2656955
20181102,67000,67000270,土庫里,住宅,50,2,1,27,28,0,3,3,6,2,11,4,120.2656955,22.9856821
20181108,67000,67000270,土庫里,住宅,50,1,3,11,14,0,1,1,2,1,7,3,120.2656955,22.9856821
20181115,67000,67000270,土庫里,住宅,50,2,1,10,11,0,2,2,4,1,18,5,120.2656955,22.9856821
20181122,67000,67000270,土庫里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2656955,22.9856821
20181127,67000,67000270,土庫里,住宅,50,1,2,8,10,0,1,1,2,1,10,4,120.2656955,22.9856821
20181204,67000,67000270,土庫里,住宅,75,3,0,17,17,0,4,4,5,2,24,6,120.2656955,22.9856821
20181211,67000,67000270,土庫里,住宅,55,0,1,5,6,0,0,0,0,0,0,0,109.8379838,40.66694849
20181214,67000,67000270,土庫里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,109.8379838,40.66694849
20181225,67000,67000270,土庫里,住宅,75,3,0,20,20,0,4,4,5,2,20,5,120.2656955,22.9856821
20180731,67000,67000300,土崎里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,22.9903336,120.3839017
20180904,67000,67000300,土崎里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,22.9903336,120.3839017
20181102,67000,67000300,土崎里,其他,50,0,1,5,6,0,0,0,0,0,0,0,120.3839017,22.9903336
20181105,67000,67000300,土崎里,其他,50,0,1,0,1,0,0,0,0,0,0,0,120.3839017,22.9903336
20180213,67000,67000050,土溝里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.3719211,120.3925467
20180319,67000,67000050,土溝里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.3719211,120.3925467
20180418,67000,67000050,土溝里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.3719211,120.3925467
20180418,67000,67000040,士林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.2754352,120.3103958
20180521,67000,67000040,士林里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.2754352,120.3103958
20180612,67000,67000040,士林里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.2754352,120.3103958
20180714,67000,67000040,士林里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.2754352,120.3103958
20180917,67000,67000040,士林里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.2754352,120.3103958
20181121,67000,67000040,士林里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3103958,23.2754352
20181121,67000,67000040,士林里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3103958,23.2754352
20180122,67000,67000340,大山里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,23.0090596,120.2134058
20180227,67000,67000340,大山里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,23.0090596,120.2134058
20180312,67000,67000340,大山里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,23.0090596,120.2134058
20180331,67000,67000340,大山里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,23.0090596,120.2134058
20180425,67000,67000340,大山里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,23.0090596,120.2134058
20180621,67000,67000340,大山里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,23.0090596,120.2134058
20180703,67000,67000340,大山里,住宅,50,0,6,15,21,0,0,0,0,0,0,0,23.0090596,120.2134058
20180731,67000,67000340,大山里,住宅,50,2,7,5,12,0,2,2,4,1,17,5,23.0090596,120.2134058
20180905,67000,67000340,大山里,住宅,50,4,10,18,28,0,5,5,10,3,18,5,23.0090596,120.2134058
20180911,67000,67000340,大山里,住宅,50,3,2,16,18,0,3,3,6,2,17,5,23.0090596,120.2134058
20181004,67000,67000340,大山里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,23.0090596,120.2134058
20181022,67000,67000340,大山里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,23.0090596,120.2134058
20181114,67000,67000340,大山里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.2134058,23.0090596
20181122,67000,67000340,大山里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,120.2134058,23.0090596
20181217,67000,67000340,大山里,住宅,51,0,5,2,7,0,0,0,0,0,0,0,120.2134058,23.0090596
20180119,67000,67000340,大仁里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,23.0074149,120.2148485
20180308,67000,67000340,大仁里,住宅,50,1,6,7,13,0,1,1,2,1,8,3,23.0074149,120.2148485
20180327,67000,67000340,大仁里,住宅,50,0,9,10,19,0,0,0,0,0,0,0,23.0074149,120.2148485
20180418,67000,67000340,大仁里,住宅,50,0,12,5,17,0,0,0,0,0,0,0,23.0074149,120.2148485
20180502,67000,67000340,大仁里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.2148485,23.0074149
20180522,67000,67000340,大仁里,住宅,51,0,3,13,16,0,0,0,0,0,0,0,23.0074149,120.2148485
20180525,67000,67000340,大仁里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,23.0074149,120.2148485
20180605,67000,67000340,大仁里,住宅,50,4,0,10,10,0,5,5,10,3,50,9,23.0074149,120.2148485
20180615,67000,67000340,大仁里,住宅,50,1,12,16,28,0,1,1,2,1,4,2,23.0074149,120.2148485
20180703,67000,67000340,大仁里,住宅,50,1,7,15,22,0,1,1,2,1,5,2,23.0074149,120.2148485
20180717,67000,67000340,大仁里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,23.0074149,120.2148485
20180730,67000,67000340,大仁里,住宅,50,1,9,5,14,1,0,1,2,1,7,3,23.0074149,120.2148485
20180815,67000,67000340,大仁里,住宅,50,1,4,15,19,0,1,1,2,1,5,2,23.0074149,120.2148485
20180820,67000,67000340,大仁里,住宅,50,3,1,11,12,0,3,3,6,2,25,6,23.0074149,120.2148485
20180904,67000,67000340,大仁里,住宅,50,2,2,18,20,2,1,3,6,2,15,5,23.0074149,120.2148485
20180920,67000,67000340,大仁里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.0074149,120.2148485
20180926,67000,67000340,大仁里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.0074149,120.2148485
20181005,67000,67000340,大仁里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,23.0074149,120.2148485
20181016,67000,67000340,大仁里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,23.0074149,120.2148485
20181106,67000,67000340,大仁里,住宅,75,2,8,12,20,0,2,2,3,1,10,4,120.2148485,23.0074149
20181127,67000,67000340,大仁里,住宅,75,0,4,7,11,0,0,0,0,0,0,0,120.2148485,23.0074149
20181217,67000,67000340,大仁里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2148485,23.0074149
20180508,67000,67000110,大內里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.1195988,120.3622866
20180910,67000,67000110,大內里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.1195988,120.3622866
20181106,67000,67000110,大內里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3622866,23.1195988
20181218,67000,67000110,大內里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,120.3622866,23.1195988
20180612,67000,67000090,大丘里,地區,53,0,0,8,8,0,0,0,0,0,0,0,23.2140466,120.4415242
20180716,67000,67000090,大丘里,地區,50,1,0,6,6,0,1,1,2,1,17,5,23.2140466,120.4415242
20180917,67000,67000090,大丘里,地區,56,0,0,10,10,0,1,1,2,1,10,4,23.2140466,120.4415242
20180102,67000,67000270,大甲里,住宅,51,2,2,8,10,0,2,2,4,1,20,5,22.9225952,120.2079953
20180115,67000,67000270,大甲里,住宅,50,4,0,16,16,0,4,4,8,2,25,6,22.9225952,120.2079953
20180129,67000,67000270,大甲里,住宅,50,1,0,17,17,0,1,1,2,1,6,3,22.9225952,120.2079953
20180212,67000,67000270,大甲里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,22.9225952,120.2079953
20180226,67000,67000270,大甲里,住宅,50,2,5,11,16,0,3,3,6,2,19,5,22.9225952,120.2079953
20180305,67000,67000270,大甲里,住宅,50,2,1,20,21,0,3,3,6,2,14,4,22.9225952,120.2079953
20180312,67000,67000270,大甲里,住宅,50,3,4,10,14,0,3,3,6,2,21,6,22.9225952,120.2079953
20180319,67000,67000270,大甲里,住宅,50,3,2,14,16,0,5,5,10,3,31,7,22.9225952,120.2079953
20180326,67000,67000270,大甲里,住宅,50,3,2,19,21,0,3,3,6,2,14,4,22.9225952,120.2079953
20180331,67000,67000270,大甲里,住宅,50,1,0,7,7,0,2,2,4,1,29,7,22.9225952,120.2079953
20180416,67000,67000270,大甲里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,22.9225952,120.2079953
20180420,67000,67000270,大甲里,住宅,52,0,6,24,30,0,0,0,0,0,0,0,22.9225952,120.2079953
20180423,67000,67000270,大甲里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,22.9225952,120.2079953
20180430,67000,67000270,大甲里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,120.2079953,22.9225952
20180507,67000,67000270,大甲里,住宅,50,1,2,10,12,0,3,3,6,2,25,6,22.9225952,120.2079953
20180514,67000,67000270,大甲里,住宅,50,3,1,12,13,0,4,4,8,2,31,7,22.9225952,120.2079953
20180522,67000,67000270,大甲里,住宅,50,2,1,20,21,0,4,4,8,2,19,5,22.9225952,120.2079953
20180605,67000,67000270,大甲里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,22.9225952,120.2079953
20180612,67000,67000270,大甲里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,22.9225952,120.2079953
20180702,67000,67000270,大甲里,住宅,50,5,1,14,15,1,6,7,14,3,47,9,22.9225952,120.2079953
