日期,縣市別代碼,行政區域代碼,里別,調查種類,調查戶數,陽性戶數,調查容器數戶內,調查容器數戶外,陽性容器數戶內,陽性容器數戶外,布氏指數,布氏級數,容器指數,容器級數
20150326,67000,67000320,東安里,住宅,50,1,0,26,0,1,2,1,4,2
20150420,67000,67000320,東安里,住宅,50,1,0,11,0,1,2,1,9,3
20150513,67000,67000320,東安里,住宅,50,1,0,12,0,2,4,1,17,5
20150525,67000,67000320,東安里,住宅,50,0,2,15,0,0,0,0,0,0
20150622,67000,67000320,東安里,住宅,50,2,4,8,0,3,6,2,25,6
20150918,67000,67000320,東安里,住宅,93,1,8,10,1,0,1,1,6,3
20151007,67000,67000320,東安里,住宅,326,4,40,45,4,2,2,1,7,3
20150202,67000,67000100,東庄里,住宅,52,1,5,21,0,1,2,1,4,2
20150415,67000,67000100,東庄里,住宅,52,1,4,14,0,1,2,1,6,3
20150608,67000,67000100,東庄里,住宅,52,1,5,18,0,1,2,1,4,2
20150306,67000,67000070,東角里,住宅,50,0,0,2,0,0,0,0,0,0
20150804,67000,67000070,東角里,住宅,102,7,4,32,0,13,13,3,36,8
20150902,67000,67000070,東角里,住宅,101,4,76,70,0,4,4,1,3,2
20150908,67000,67000070,東角里,住宅,150,1,1,35,0,1,1,1,3,2
20150916,67000,67000070,東角里,住宅,57,0,0,5,0,0,0,0,0,0
20150918,67000,67000070,東角里,住宅,78,2,4,3,2,0,3,1,29,7
20150922,67000,67000070,東角里,住宅,82,0,2,0,0,0,0,0,0,0
20150923,67000,67000070,東角里,住宅,45,2,0,16,0,2,4,1,13,4
20150927,67000,67000070,東角里,住宅,88,0,0,6,0,0,0,0,0,0
20151005,67000,67000070,東角里,住宅,29,2,0,10,0,6,21,4,60,9
20151008,67000,67000070,東角里,住宅,77,4,1,13,0,4,5,2,29,7
20151014,67000,67000070,東角里,住宅,50,0,0,7,0,0,0,0,0,0
20150127,67000,67000250,東和里,住宅,50,0,0,7,0,0,0,0,0,0
20150212,67000,67000250,東和里,住宅,50,0,0,7,0,0,0,0,0,0
20150316,67000,67000250,東和里,住宅,50,0,0,9,0,0,0,0,0,0
20150318,67000,67000350,東和里,住宅,50,4,4,0,4,0,8,2,100,9
20150319,67000,67000350,東和里,住宅,50,0,0,11,0,0,0,0,0,0
20150410,67000,67000350,東和里,住宅,50,0,1,7,0,0,0,0,0,0
20150415,67000,67000250,東和里,住宅,50,0,0,5,0,0,0,0,0,0
20150420,67000,67000250,東和里,住宅,50,0,0,4,0,0,0,0,0,0
20150505,67000,67000250,東和里,住宅,50,0,0,8,0,0,0,0,0,0
20150611,67000,67000250,東和里,住宅,50,0,0,7,0,0,0,0,0,0
20150618,67000,67000350,東和里,住宅,50,2,1,12,0,3,6,2,23,6
20150811,67000,67000250,東和里,住宅,50,1,0,38,0,3,6,2,8,3
20150911,67000,67000250,東和里,住宅,152,1,0,62,0,4,3,1,6,3
20150912,67000,67000250,東和里,住宅,65,1,0,27,0,2,3,1,7,3
20150413,67000,67000040,東昇里,住宅,50,0,0,8,0,0,0,0,0,0
20150610,67000,67000040,東昇里,住宅,50,0,0,6,0,0,0,0,0,0
20150703,67000,67000040,東昇里,住宅,50,0,0,9,0,0,0,0,0,0
20150804,67000,67000040,東昇里,住宅,100,0,0,10,0,1,1,1,10,4
20150814,67000,67000040,東昇里,住宅,150,0,0,15,0,6,4,1,40,8
20150816,67000,67000040,東昇里,住宅,52,0,7,13,0,1,2,1,5,2
20150819,67000,67000040,東昇里,住宅,65,0,0,9,0,0,0,0,0,0
20150912,67000,67000040,東昇里,住宅,96,1,0,12,0,1,1,1,8,3
20150414,67000,67000190,東昌里,住宅,50,0,0,15,0,0,0,0,0,0
20150311,67000,67000320,東明里,住宅,50,0,2,9,0,0,0,0,0,0
20150402,67000,67000320,東明里,住宅,75,0,0,27,0,0,0,0,0,0
20150407,67000,67000320,東明里,住宅,50,0,4,10,0,0,0,0,0,0
20150414,67000,67000320,東明里,住宅,50,1,14,3,0,1,2,1,6,3
20150507,67000,67000320,東明里,住宅,50,3,6,12,1,2,6,2,17,5
20150518,67000,67000320,東明里,住宅,50,0,3,11,0,0,0,0,0,0
20150603,67000,67000320,東明里,住宅,50,2,2,8,0,2,4,1,20,5
20150701,67000,67000320,東明里,住宅,50,1,1,6,0,1,2,1,14,4
20150727,67000,67000320,東明里,住宅,50,3,0,15,0,3,6,2,20,5
20150728,67000,67000320,東明里,住宅,64,2,12,13,3,1,6,2,16,5
20150810,67000,67000320,東明里,住宅,50,1,0,68,0,2,4,1,3,2
20151019,67000,67000320,東明里,住宅,225,1,32,51,1,0,0,1,1,1
20151019,67000,67000320,東明里,住宅,65,0,2,2,0,0,0,0,0,0
20151028,67000,67000320,東明里,住宅,213,2,38,40,2,0,1,1,3,2
20150123,67000,67000060,東河里,住宅,50,0,0,7,0,0,0,0,0,0
20150224,67000,67000060,東河里,住宅,50,0,0,6,0,0,0,0,0,0
20150319,67000,67000060,東河里,住宅,50,0,0,13,0,0,0,0,0,0
20150420,67000,67000060,東河里,住宅,50,0,0,10,0,0,0,0,0,0
20150520,67000,67000060,東河里,住宅,50,1,0,13,0,1,2,1,8,3
20150612,67000,67000060,東河里,住宅,50,0,0,9,0,0,0,0,0,0
20150722,67000,67000060,東河里,住宅,50,0,0,11,0,0,0,0,0,0
20150804,67000,67000060,東河里,住宅,60,0,1,10,0,0,0,0,0,0
20150202,67000,67000320,東門里,住宅,50,1,1,14,0,2,4,1,13,4
20150302,67000,67000320,東門里,住宅,50,3,1,15,0,3,6,2,19,5
20150317,67000,67000320,東門里,住宅,50,1,0,12,0,1,2,1,8,3
20150507,67000,67000320,東門里,住宅,50,1,0,15,0,1,2,1,7,3
20150616,67000,67000320,東門里,住宅,50,0,4,14,0,0,0,0,0,0
20150716,67000,67000320,東門里,住宅,75,4,2,24,0,4,5,2,15,5
20150810,67000,67000320,東門里,住宅,50,0,1,15,0,0,0,0,0,0
20150815,67000,67000320,東門里,住宅,13,0,2,0,0,0,0,0,0,0
20150819,67000,67000320,東門里,住宅,82,1,37,41,0,1,1,1,1,1
20150901,67000,67000320,東門里,住宅,57,4,4,21,0,9,16,3,36,8
20150904,67000,67000320,東門里,住宅,50,1,1,8,0,1,2,1,11,4
20151021,67000,67000320,東門里,住宅,143,0,13,44,0,0,0,0,0,0
20151030,67000,67000320,東門里,住宅,85,1,12,18,0,1,1,1,3,2
20150113,67000,67000060,東原里,住宅,50,0,0,10,0,0,0,0,0,0
20150413,67000,67000060,東原里,住宅,50,0,0,5,0,0,0,0,0,0
20150618,67000,67000060,東原里,住宅,50,0,0,7,0,0,0,0,0,0
20150911,67000,67000060,東原里,住宅,50,0,0,10,0,0,0,0,0,0
20150304,67000,67000320,東智里,住宅,50,2,0,22,0,2,4,1,9,3
20150414,67000,67000320,東智里,住宅,50,0,1,9,0,0,0,0,0,0
20150429,67000,67000320,東智里,機關,200,3,6,21,1,4,3,1,19,5
20150505,67000,67000320,東智里,住宅,50,1,4,10,0,1,2,1,7,3
20150511,67000,67000320,東智里,住宅,50,2,4,16,0,5,10,3,25,6
20150515,67000,67000320,東智里,住宅,50,0,6,16,0,0,0,0,0,0
20150515,67000,67000320,東智里,住宅,50,2,1,26,1,2,6,2,11,4
20150615,67000,67000320,東智里,住宅,50,2,3,8,0,2,4,1,18,5
20150714,67000,67000320,東智里,住宅,50,7,3,27,0,8,16,3,27,6
20150309,67000,67000190,東隆里,住宅,50,0,0,7,0,0,0,0,0,0
20150108,67000,67000240,東勢里,住宅,50,0,0,3,0,0,0,0,0,0
20150108,67000,67000240,東勢里,住宅,50,0,0,0,0,0,0,0,0,0
20150205,67000,67000290,東勢里,住宅,59,0,0,9,0,0,0,0,0,0
20150209,67000,67000240,東勢里,住宅,50,0,0,3,0,0,0,0,0,0
20150214,67000,67000240,東勢里,住宅,50,0,0,21,0,0,0,0,0,0
20150225,67000,67000290,東勢里,住宅,56,1,0,20,0,2,4,1,10,4
20150305,67000,67000240,東勢里,住宅,50,0,0,4,0,0,0,0,0,0
20150401,67000,67000240,東勢里,住宅,50,0,0,1,0,0,0,0,0,0
20150402,67000,67000290,東勢里,住宅,51,1,0,5,0,1,2,1,20,5
20150411,67000,67000240,東勢里,住宅,50,0,0,7,0,0,0,0,0,0
20150504,67000,67000240,東勢里,住宅,50,0,0,3,0,0,0,0,0,0
20150601,67000,67000240,東勢里,住宅,50,0,0,5,0,0,0,0,0,0
20150601,67000,67000240,東勢里,住宅,50,0,0,3,0,0,0,0,0,0
20150711,67000,67000240,東勢里,住宅,50,0,0,6,0,0,0,0,0,0
20150720,67000,67000240,東勢里,住宅,50,0,0,5,0,0,0,0,0,0
20150728,67000,67000290,東勢里,住宅,66,2,1,15,0,3,5,2,19,5
20150805,67000,67000240,東勢里,住宅,50,0,0,10,0,0,0,0,0,0
20150819,67000,67000240,東勢里,住宅,50,2,0,36,0,5,10,3,14,4
20150819,67000,67000240,東勢里,住宅,50,4,0,23,0,4,8,2,17,5
20150904,67000,67000290,東勢里,住宅,38,4,0,20,0,6,16,3,30,7
20150907,67000,67000240,東勢里,住宅,64,0,0,17,0,0,0,0,0,0
20150908,67000,67000240,東勢里,住宅,95,4,0,54,0,0,0,0,0,0
20150911,67000,67000290,東勢里,住宅,58,4,0,22,0,4,7,2,18,5
20150912,67000,67000240,東勢里,住宅,60,0,0,26,0,0,0,0,0,0
20150913,67000,67000240,東勢里,住宅,50,0,0,7,0,0,0,0,0,0
20150914,67000,67000240,東勢里,住宅,162,0,0,16,0,0,0,0,0,0
20150915,67000,67000240,東勢里,住宅,61,0,0,5,0,0,0,0,0,0
20150921,67000,67000240,東勢里,住宅,50,0,0,4,0,0,0,0,0,0
20150305,67000,67000320,東聖里,住宅,50,1,2,9,0,1,2,1,9,3
20150416,67000,67000320,東聖里,住宅,50,2,1,13,0,2,4,1,14,4
20150428,67000,67000320,東聖里,住宅,50,1,2,10,0,1,2,1,8,3
20150520,67000,67000320,東聖里,住宅,50,1,3,15,0,1,2,1,6,3
20150617,67000,67000320,東聖里,住宅,50,1,2,6,0,2,4,1,25,6
20151013,67000,67000320,東聖里,住宅,474,4,108,55,4,0,1,1,2,1
20151015,67000,67000320,東聖里,住宅,50,1,1,4,0,1,2,1,20,5
20151022,67000,67000320,東聖里,住宅,86,0,13,0,0,0,0,0,0,0
20150114,67000,67000120,東寧里,住宅,100,0,0,15,0,0,0,0,0,0
20150611,67000,67000120,東寧里,住宅,51,0,0,2,0,0,0,0,0,0
20150617,67000,67000120,東寧里,住宅,50,0,0,6,0,0,0,0,0,0
20150805,67000,67000120,東寧里,住宅,40,2,0,39,0,5,13,3,13,4
20150209,67000,67000180,東榮里,住宅,55,0,0,33,0,0,0,0,0,0
20150514,67000,67000180,東榮里,住宅,50,0,0,10,0,0,0,0,0,0
20150520,67000,67000180,東榮里,住宅,50,0,0,6,0,0,0,0,0,0
20150805,67000,67000180,東榮里,住宅,100,1,0,20,0,1,1,1,5,2
20150815,67000,67000180,東榮里,住宅,60,0,26,42,0,0,0,0,0,0
20150825,67000,67000180,東榮里,住宅,50,0,16,22,0,0,0,0,0,0
20150829,67000,67000180,東榮里,住宅,6,0,0,0,0,0,0,0,0,0
20150902,67000,67000180,東榮里,住宅,60,1,0,12,0,1,2,1,8,3
20150904,67000,67000180,東榮里,住宅,83,0,0,0,0,0,0,0,0,0
20150904,67000,67000180,東榮里,住宅,58,1,0,5,0,2,3,1,40,8
20150905,67000,67000180,東榮里,住宅,50,1,3,12,0,2,4,1,13,4
20150909,67000,67000180,東榮里,住宅,10,0,0,1,0,0,0,0,0,0
20150909,67000,67000180,東榮里,住宅,56,0,5,11,0,0,0,0,0,0
20150910,67000,67000180,東榮里,住宅,50,0,4,7,0,0,0,0,0,0
20150919,67000,67000180,東榮里,住宅,24,0,0,4,0,0,0,0,0,0
20150919,67000,67000180,東榮里,住宅,34,0,0,15,0,0,0,0,0,0
20150922,67000,67000180,東榮里,住宅,52,1,9,14,0,1,2,1,4,2
20150109,67000,67000170,東壁里,住宅,50,0,0,1,0,0,0,0,0,0
20150424,67000,67000170,東壁里,住宅,50,0,0,0,0,0,0,0,0,0
20150623,67000,67000170,東壁里,住宅,50,0,0,5,0,0,0,0,0,0
20150806,67000,67000170,東壁里,住宅,160,0,0,30,0,0,0,0,0,0
20150817,67000,67000170,東壁里,住宅,50,0,2,28,0,0,0,0,0,0
20150824,67000,67000170,東壁里,住宅,50,1,0,34,0,2,4,1,6,3
20150903,67000,67000170,東壁里,住宅,50,1,0,32,0,3,6,2,9,3
20150908,67000,67000170,東壁里,住宅,51,1,0,15,0,6,12,3,40,8
20150312,67000,67000310,東橋里,住宅,53,0,0,2,0,0,0,0,0,0
20150317,67000,67000310,東橋里,住宅,50,0,11,18,0,0,0,0,0,0
20150331,67000,67000310,東橋里,住宅,50,2,3,18,1,1,4,1,10,4
20150423,67000,67000310,東橋里,住宅,50,2,6,19,0,2,4,1,8,3
20150506,67000,67000310,東橋里,住宅,50,1,1,12,0,2,4,1,15,5
20150522,67000,67000310,東橋里,住宅,50,3,9,40,0,3,6,2,6,3
20150604,67000,67000310,東橋里,住宅,50,9,2,33,1,8,18,3,26,6
20150625,67000,67000310,東橋里,住宅,50,2,7,20,0,2,4,1,7,3
20150815,67000,67000310,東橋里,住宅,50,4,8,6,1,3,8,2,29,7
20150822,67000,67000310,東橋里,住宅,77,2,0,18,0,3,4,1,17,5
20150924,67000,67000310,東橋里,住宅,50,1,0,15,0,1,2,1,7,3
20151023,67000,67000310,東橋里,住宅,191,3,38,63,0,3,2,1,3,2
20151026,67000,67000310,東橋里,住宅,110,1,22,19,1,0,1,1,2,1
20150304,67000,67000340,東興里,住宅,50,1,3,14,0,1,2,1,6,3
20150324,67000,67000340,東興里,住宅,50,1,4,14,0,1,2,1,6,3
20150414,67000,67000340,東興里,住宅,50,1,3,13,0,1,2,1,6,3
20150518,67000,67000340,東興里,住宅,50,1,3,8,0,1,2,1,9,3
20150622,67000,67000340,東興里,住宅,50,0,9,14,0,0,0,0,0,0
20151008,67000,67000340,東興里,住宅,204,0,26,41,0,0,0,0,0,0
20150317,67000,67000190,東關里,住宅,50,1,0,10,0,2,4,1,20,5
20150915,67000,67000190,東關里,住宅,50,0,0,3,0,0,0,0,0,0
20150305,67000,67000310,東灣里,住宅,75,2,7,40,0,2,3,1,4,2
20150323,67000,67000310,東灣里,住宅,50,1,13,21,0,1,2,1,3,2
20150408,67000,67000310,東灣里,住宅,50,1,13,18,0,1,2,1,3,2
20150423,67000,67000310,東灣里,住宅,50,1,24,36,0,2,4,1,3,2
20150506,67000,67000310,東灣里,住宅,50,3,12,33,0,4,8,2,9,3
20150513,67000,67000310,東灣里,住宅,50,0,1,8,0,0,0,0,0,0
20150518,67000,67000310,東灣里,住宅,50,4,2,41,0,4,8,2,9,3
20150602,67000,67000310,東灣里,住宅,50,3,11,38,0,4,8,2,8,3
20150616,67000,67000310,東灣里,住宅,50,4,3,22,0,4,8,2,16,5
20150706,67000,67000310,東灣里,住宅,50,2,11,20,0,3,6,2,10,4
20150822,67000,67000310,東灣里,住宅,50,1,0,1,0,1,2,1,100,9
20150514,67000,67000330,松安里,住宅,50,4,8,26,0,4,8,2,12,4
20150813,67000,67000330,松安里,住宅,50,2,10,33,0,2,4,1,5,2
20150903,67000,67000330,松安里,住宅,37,0,25,4,0,0,0,0,0,0
20151013,67000,67000330,松安里,住宅,18,0,1,6,0,0,0,0,0,0
20151027,67000,67000330,松安里,住宅,50,2,2,19,0,4,8,2,19,5
20150121,67000,67000290,松腳里,住宅,73,1,0,39,0,1,1,1,3,2
20150416,67000,67000290,松腳里,住宅,56,1,0,13,0,1,2,1,8,3
20150611,67000,67000290,松腳里,住宅,50,0,0,2,0,0,0,0,0,0
20150806,67000,67000290,松腳里,住宅,66,2,0,17,0,2,3,1,12,4
20150304,67000,67000040,果毅里,住宅,50,0,0,20,0,0,0,0,0,0
20150605,67000,67000040,果毅里,住宅,50,0,0,8,0,0,0,0,0,0
20150910,67000,67000040,果毅里,住宅,60,0,0,8,0,0,0,0,0,0
20151224,67000,67000040,果毅里,住宅,50,0,0,9,0,0,0,0,0,0
20150107,67000,67000180,武安里,住宅,50,0,0,11,0,0,0,0,0,0
20150709,67000,67000180,武安里,住宅,50,0,0,8,0,0,0,0,0,0
20150714,67000,67000180,武安里,住宅,50,0,0,16,0,0,0,0,0,0
20150829,67000,67000180,武安里,住宅,51,0,0,5,0,0,0,0,0,0
20150902,67000,67000180,武安里,住宅,54,0,19,17,0,0,0,0,0,0
20150902,67000,67000180,武安里,住宅,55,2,26,8,0,2,4,1,6,3
20150912,67000,67000180,武安里,住宅,76,0,3,14,0,0,0,0,0,0
20150918,67000,67000180,武安里,公園,61,0,5,2,0,0,0,0,0,0
20150918,67000,67000180,武安里,住宅,57,0,0,8,0,0,0,0,0,0
20151004,67000,67000180,武安里,市場,50,0,6,12,0,1,2,1,6,3
20150318,67000,67000280,武東里,住宅,23,0,0,3,0,0,0,0,0,0
20150413,67000,67000280,武東里,住宅,50,0,0,0,0,0,0,0,0,0
20150723,67000,67000280,武東里,住宅,50,0,0,0,0,0,0,0,0,0
20150801,67000,67000280,武東里,住宅,330,1,0,96,0,6,2,1,6,3
20150802,67000,67000280,武東里,住宅,200,3,0,48,0,13,7,2,27,6
20150813,67000,67000280,武東里,住宅,530,1,0,42,0,2,0,1,5,2
20150815,67000,67000280,武東里,住宅,500,1,0,31,0,1,0,1,3,2
20150910,67000,67000280,武東里,住宅,9,0,1,4,0,0,0,0,0,0
20150917,67000,67000280,武東里,住宅,54,0,0,0,0,0,0,0,0,0
20150918,67000,67000280,武東里,住宅,42,0,0,1,0,0,0,0,0,0
20150924,67000,67000280,武東里,住宅,52,0,0,1,0,0,0,0,0,0
20150304,67000,67000020,武廟里,住宅,50,0,0,2,0,0,0,0,0,0
20150711,67000,67000020,武廟里,住宅,50,0,0,3,0,0,0,0,0,0
20150813,67000,67000020,武廟里,住宅,50,0,0,3,0,0,0,0,0,0
20150520,67000,67000030,河東里,住宅,50,0,0,1,0,0,0,0,0,0
20150526,67000,67000030,河東里,住宅,50,0,0,8,0,0,0,0,0,0
20150206,67000,67000020,河南里,住宅,50,0,0,11,0,0,0,0,0,0
20150612,67000,67000020,河南里,住宅,50,0,0,5,0,0,0,0,0,0
20150116,67000,67000070,油車里,住宅,55,0,1,11,0,0,0,0,0,0
20150214,67000,67000070,油車里,住宅,50,0,0,8,0,0,0,0,0,0
20150806,67000,67000070,油車里,住宅,50,4,0,30,0,4,8,2,13,4
20150827,67000,67000070,油車里,住宅,74,2,2,32,0,2,3,1,6,3
20150928,67000,67000070,油車里,住宅,48,0,0,2,0,0,0,0,0,0
20151005,67000,67000070,油車里,住宅,91,0,0,5,0,0,0,0,0,0
20151016,67000,67000070,油車里,住宅,94,1,0,9,0,3,3,1,33,8
20150205,67000,67000370,法華里,住宅,50,0,0,3,0,0,0,0,0,0
20150310,67000,67000370,法華里,其他,50,0,2,10,0,0,0,0,0,0
20150312,67000,67000370,法華里,住宅,50,1,4,9,0,1,2,1,8,3
20150325,67000,67000370,法華里,住宅,50,4,3,6,0,4,8,2,44,9
20150402,67000,67000370,法華里,住宅,50,0,2,16,0,0,0,0,0,0
20150416,67000,67000370,法華里,住宅,50,1,3,11,0,1,2,1,7,3
20150508,67000,67000370,法華里,住宅,50,1,4,8,1,0,2,1,8,3
20150615,67000,67000370,法華里,住宅,75,5,7,20,0,6,8,2,22,6
20151019,67000,67000370,法華里,住宅,372,0,34,26,0,0,0,0,0,0
20151019,67000,67000370,法華里,住宅,303,1,24,16,1,0,0,1,3,1
20150710,67000,67000180,知義里,住宅,50,0,0,6,0,0,0,0,0,0
20150715,67000,67000180,知義里,住宅,50,0,0,4,0,0,0,0,0,0
20150818,67000,67000180,知義里,住宅,50,0,0,30,0,0,0,0,0,0
20150829,67000,67000180,知義里,住宅,51,0,0,40,0,0,0,0,0,0
20150829,67000,67000180,知義里,住宅,51,0,0,19,0,0,0,0,0,0
20150903,67000,67000180,知義里,住宅,57,2,0,29,0,2,4,1,7,3
20150914,67000,67000180,知義里,住宅,15,0,0,8,0,0,0,0,0,0
20150922,67000,67000180,知義里,住宅,26,0,12,31,0,0,0,0,0,0
20150521,67000,67000100,社子里,住宅,51,1,6,18,0,1,2,1,4,2
20150709,67000,67000100,社子里,住宅,52,1,7,22,0,1,2,1,3,2
20150727,67000,67000100,社子里,住宅,50,0,0,1,0,0,0,0,0,0
20150902,67000,67000100,社子里,住宅,52,0,6,37,0,0,0,0,0,0
20150107,67000,67000200,社內里,住宅,50,0,0,4,0,0,0,0,0,0
20150113,67000,67000200,社內里,住宅,50,0,0,0,0,0,0,0,0,0
20150224,67000,67000200,社內里,住宅,50,0,0,4,0,0,0,0,0,0
20150514,67000,67000200,社內里,住宅,50,0,0,12,0,0,0,0,0,0
20150711,67000,67000200,社內里,住宅,50,0,0,6,0,0,0,0,0,0
20150716,67000,67000200,社內里,住宅,50,1,0,11,0,1,2,1,9,3
20150723,67000,67000200,社內里,住宅,50,0,0,8,0,0,0,0,0,0
20150915,67000,67000200,社內里,住宅,50,1,9,12,0,2,4,1,10,4
20150915,67000,67000200,社內里,住宅,30,0,0,4,0,0,0,0,0,0
20150526,67000,67000030,虎山里,住宅,50,0,0,33,0,0,0,0,0,0
20150613,67000,67000030,虎山里,住宅,50,0,0,3,0,0,0,0,0,0
20150812,67000,67000030,虎山里,住宅,60,0,0,20,0,0,0,0,0,0
20150911,67000,67000030,虎山里,住宅,50,0,0,24,0,0,0,0,0,0
20150129,67000,67000320,虎尾里,住宅,54,1,2,15,0,1,2,1,6,3
20150306,67000,67000320,虎尾里,住宅,50,0,0,10,0,0,0,0,0,0
20150327,67000,67000320,虎尾里,住宅,50,4,0,34,0,7,14,3,21,6
20150401,67000,67000320,虎尾里,住宅,50,2,2,20,1,1,4,1,9,3
20150407,67000,67000320,虎尾里,住宅,50,0,1,24,0,0,0,0,0,0
20150422,67000,67000320,虎尾里,住宅,50,2,3,15,0,4,8,2,22,6
20150504,67000,67000320,虎尾里,住宅,50,2,7,5,1,1,4,1,17,5
20150604,67000,67000320,虎尾里,住宅,50,3,1,27,0,3,6,2,11,4
20150618,67000,67000320,虎尾里,住宅,50,2,2,9,0,2,4,1,18,5
20150708,67000,67000320,虎尾里,住宅,50,0,6,7,0,0,0,0,0,0
20150715,67000,67000320,虎尾里,住宅,75,9,3,29,1,11,16,3,38,8
20150805,67000,67000320,虎尾里,住宅,50,3,8,8,0,6,12,3,38,8
20150806,67000,67000320,虎尾里,住宅,50,0,2,23,0,0,0,0,0,0
20150903,67000,67000320,虎尾里,住宅,50,1,2,4,0,1,2,1,17,5
20151027,67000,67000320,虎尾里,住宅,50,6,5,14,2,6,16,3,42,9
20151028,67000,67000320,虎尾里,住宅,70,1,11,16,1,0,1,1,4,2
20151030,67000,67000320,虎尾里,住宅,206,1,4,37,0,1,0,1,2,1
20150304,67000,67000360,金城里,住宅,50,0,0,12,0,0,0,0,0,0
20150312,67000,67000360,金城里,住宅,50,0,2,5,0,0,0,0,0,0
20150323,67000,67000360,金城里,住宅,50,0,0,13,0,0,0,0,0,0
20150411,67000,67000360,金城里,住宅,50,1,3,22,1,0,2,1,4,2
20150413,67000,67000360,金城里,住宅,50,0,0,13,0,0,0,0,0,0
20150414,67000,67000360,金城里,住宅,50,0,0,8,0,0,0,0,0,0
20150414,67000,67000360,金城里,住宅,50,0,2,8,0,0,0,0,0,0
20150430,67000,67000360,金城里,住宅,50,1,0,9,0,1,2,1,11,4
20150508,67000,67000360,金城里,住宅,50,0,1,5,0,0,0,0,0,0
20150609,67000,67000360,金城里,住宅,50,0,0,7,0,0,0,0,0,0
20150623,67000,67000360,金城里,住宅,50,0,0,7,0,0,0,0,0,0
20150630,67000,67000360,金城里,住宅,50,1,4,3,0,1,2,1,14,4
20150720,67000,67000360,金城里,住宅,50,0,0,14,0,0,0,0,0,0
20150721,67000,67000360,金城里,住宅,12,2,0,29,0,2,17,3,7,3
20150723,67000,67000360,金城里,住宅,50,0,0,8,0,0,0,0,0,0
20150724,67000,67000360,金城里,住宅,50,3,1,9,1,2,6,2,30,7
20150801,67000,67000360,金城里,住宅,50,1,0,17,0,3,6,2,18,5
20150806,67000,67000360,金城里,住宅,50,1,2,8,0,1,2,1,10,4
20150810,67000,67000360,金城里,住宅,22,2,1,37,0,11,50,6,29,7
20150828,67000,67000360,金城里,住宅,50,5,2,26,0,7,14,3,25,6
20151011,67000,67000360,金城里,住宅,78,0,11,8,0,0,0,0,0,0
20151012,67000,67000360,金城里,住宅,143,1,20,12,0,1,1,1,3,2
20151018,67000,67000360,金城里,住宅,93,0,0,2,0,0,0,0,0,0
20151020,67000,67000360,金城里,住宅,94,3,24,14,3,0,3,1,8,3
20150305,67000,67000140,金砂里,住宅,50,1,0,3,0,1,2,1,33,8
20150311,67000,67000140,金砂里,住宅,50,0,0,5,0,0,0,0,0,0
20150624,67000,67000140,金砂里,住宅,50,1,0,3,0,1,2,1,33,8
20150703,67000,67000140,金砂里,住宅,50,1,0,3,0,1,2,1,33,8
20150804,67000,67000140,金砂里,住宅,50,0,0,33,0,0,0,0,0,0
20150819,67000,67000140,金砂里,住宅,50,3,0,29,0,3,6,2,10,4
20150820,67000,67000140,金砂里,住宅,50,3,1,67,0,5,10,3,7,3
20150914,67000,67000140,金砂里,住宅,54,0,0,11,0,0,0,0,0,0
20150123,67000,67000330,金華里,住宅,50,0,8,14,0,0,0,0,0,0
20150305,67000,67000330,金華里,住宅,50,0,10,23,0,0,0,0,0,0
20150305,67000,67000330,金華里,住宅,50,2,6,13,0,2,4,1,11,4
20150327,67000,67000330,金華里,住宅,50,0,7,16,0,0,0,0,0,0
20150327,67000,67000330,金華里,住宅,50,1,1,8,0,1,2,1,11,4
20150427,67000,67000330,金華里,住宅,50,1,8,16,0,1,2,1,4,2
20150427,67000,67000330,金華里,住宅,50,2,6,12,0,2,4,1,11,4
20150511,67000,67000330,金華里,住宅,50,0,10,13,0,0,0,0,0,0
20150511,67000,67000330,金華里,住宅,50,1,15,27,2,2,8,2,10,4
20150603,67000,67000330,金華里,住宅,50,3,9,20,0,4,8,2,14,4
20150603,67000,67000330,金華里,住宅,50,3,8,17,0,4,8,2,16,5
20150709,67000,67000330,金華里,住宅,50,4,8,22,0,4,8,2,13,4
20150813,67000,67000330,金華里,住宅,51,0,11,9,0,0,0,0,0,0
20150817,67000,67000330,金華里,住宅,71,4,9,21,2,3,7,2,17,5
20150818,67000,67000330,金華里,住宅,50,2,1,21,0,2,4,1,9,3
20150824,67000,67000330,金華里,住宅,23,0,3,10,0,0,0,0,0,0
20150825,67000,67000330,金華里,住宅,33,3,25,12,3,2,15,3,14,4
20150828,67000,67000330,金華里,住宅,20,0,4,6,0,0,0,0,0,0
20150830,67000,67000330,金華里,住宅,168,1,21,23,1,0,1,1,2,1
20150902,67000,67000330,金華里,住宅,16,1,11,8,0,5,31,4,26,6
20150907,67000,67000330,金華里,住宅,232,1,21,35,0,2,1,1,4,2
20150907,67000,67000330,金華里,住宅,203,3,25,53,4,1,2,1,6,3
20150915,67000,67000330,金華里,住宅,101,1,14,30,0,1,1,1,2,1
20150915,67000,67000330,金華里,住宅,279,0,51,50,0,0,0,0,0,0
20150924,67000,67000330,金華里,住宅,484,4,64,34,1,3,1,1,4,2
20150924,67000,67000330,金華里,住宅,428,0,64,45,0,0,0,0,0,0
